,commit ID,author name,committer name,message,URL,commit date,message_preprocessed
152,MDY6Q29tbWl0NDE2NDQ4Mjo1NzRlYWZlNGMwOGM0YTYzODc2ZTE5OWUwZjI2NTc4NjhjOGQwNzE4,Jacob Kaplan-Moss,Jacob Kaplan-Moss,"Fixed #11753 - Q objects with callables no longer explode on Python 2.4. Thanks, Jeremy Dunck.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@11901 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/574eafe4c08c4a63876e199e0f2657868c8d0718,2009-12-17,"Fixed #11753 - Q objects with callables no longer explode on Python 2.4. Thanks, Jeremy Dunck."
152,MDY6Q29tbWl0NDE2NDQ4Mjo1NzRlYWZlNGMwOGM0YTYzODc2ZTE5OWUwZjI2NTc4NjhjOGQwNzE4,Jacob Kaplan-Moss,Jacob Kaplan-Moss,"Fixed #11753 - Q objects with callables no longer explode on Python 2.4. Thanks, Jeremy Dunck.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@11901 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/574eafe4c08c4a63876e199e0f2657868c8d0718,2009-12-17,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
153,MDY6Q29tbWl0NDE2NDQ4Mjo5MjgwMzIwNWNiY2FhZWUxNmFjMGViNzI0YzQ1MDE5YTlkODk2YWFj,Jacob Kaplan-Moss,Jacob Kaplan-Moss,"Fixed #3512: it's now possible to add CSS hooks to required/erroneous form rows. Thanks, SmileyChris.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@11830 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/92803205cbcaaee16ac0eb724c45019a9d896aac,2009-12-12,"Fixed #3512: it's now possible to add CSS hooks to required/erroneous form rows. Thanks, SmileyChris."
153,MDY6Q29tbWl0NDE2NDQ4Mjo5MjgwMzIwNWNiY2FhZWUxNmFjMGViNzI0YzQ1MDE5YTlkODk2YWFj,Jacob Kaplan-Moss,Jacob Kaplan-Moss,"Fixed #3512: it's now possible to add CSS hooks to required/erroneous form rows. Thanks, SmileyChris.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@11830 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/92803205cbcaaee16ac0eb724c45019a9d896aac,2009-12-12,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
154,MDY6Q29tbWl0NDE2NDQ4Mjo5YzRiZDJhYTMzZmVkOGJhOGJhMzI4YWU0ODdlODAxMzVhYzE0OThm,Karen Tracey,Karen Tracey,"Fixed #11632: Fixed the id for hidden initial widget so that it is different from the id for its visible counterpart. Thanks geber@datacollect.com and Mark Lavin.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@11826 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/9c4bd2aa33fed8ba8ba328ae487e80135ac1498f,2009-12-12,Fixed #11632: Fixed the id for hidden initial widget so that it is different from the id for its visible counterpart. Thanks geber@datacollect.com and Mark Lavin.
154,MDY6Q29tbWl0NDE2NDQ4Mjo5YzRiZDJhYTMzZmVkOGJhOGJhMzI4YWU0ODdlODAxMzVhYzE0OThm,Karen Tracey,Karen Tracey,"Fixed #11632: Fixed the id for hidden initial widget so that it is different from the id for its visible counterpart. Thanks geber@datacollect.com and Mark Lavin.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@11826 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/9c4bd2aa33fed8ba8ba328ae487e80135ac1498f,2009-12-12,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
155,MDY6Q29tbWl0NDE2NDQ4Mjo3YzUzYzI2MThkN2RkOWYwNGYzMDlkMTk1ODM1ZTZhYmZjN2UwZTUy,Luke Plant,Luke Plant,"Fixed #10968 - Form.errors should use Form.error_class.
 
Thanks for report and initial patch, matehat.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@11498 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/7c53c2618d7dd9f04f309d195835e6abfc7e0e52,2009-09-11,Fixed #10968 - Form.errors should use Form.error_class.
155,MDY6Q29tbWl0NDE2NDQ4Mjo3YzUzYzI2MThkN2RkOWYwNGYzMDlkMTk1ODM1ZTZhYmZjN2UwZTUy,Luke Plant,Luke Plant,"Fixed #10968 - Form.errors should use Form.error_class.
 
Thanks for report and initial patch, matehat.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@11498 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/7c53c2618d7dd9f04f309d195835e6abfc7e0e52,2009-09-11,"Thanks for report and initial patch, matehat"
155,MDY6Q29tbWl0NDE2NDQ4Mjo3YzUzYzI2MThkN2RkOWYwNGYzMDlkMTk1ODM1ZTZhYmZjN2UwZTUy,Luke Plant,Luke Plant,"Fixed #10968 - Form.errors should use Form.error_class.
 
Thanks for report and initial patch, matehat.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@11498 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/7c53c2618d7dd9f04f309d195835e6abfc7e0e52,2009-09-11,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
156,MDY6Q29tbWl0NDE2NDQ4MjoxZTRhZDZmMTE4MDA3NTQ3YzdlNjI3ZjFkNWJkMTFiZmIyOTkyYmY5,Jacob Kaplan-Moss,Jacob Kaplan-Moss,"Fixed #10002: inline file uploads now correctly display prior data. Thanks, dgouldin.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@10588 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/1e4ad6f118007547c7e627f1d5bd11bfb2992bf9,2009-04-18,"Fixed #10002: inline file uploads now correctly display prior data. Thanks, dgouldin."
156,MDY6Q29tbWl0NDE2NDQ4MjoxZTRhZDZmMTE4MDA3NTQ3YzdlNjI3ZjFkNWJkMTFiZmIyOTkyYmY5,Jacob Kaplan-Moss,Jacob Kaplan-Moss,"Fixed #10002: inline file uploads now correctly display prior data. Thanks, dgouldin.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@10588 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/1e4ad6f118007547c7e627f1d5bd11bfb2992bf9,2009-04-18,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
157,MDY6Q29tbWl0NDE2NDQ4MjoxNWJlY2YyM2E5ZTRjOWIyMzA3NDU3MzhkMmQ0MmY2YWI4ZjBmMDMx,Joseph Kocherhans,Joseph Kocherhans,"Forms in model formsets and inline formsets can now be deleted even if they don't validate. Related to #9587.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@10283 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/15becf23a9e4c9b230745738d2d42f6ab8f0f031,2009-03-31,Forms in model formsets and inline formsets can now be deleted even if they don't validate. Related to #9587.
157,MDY6Q29tbWl0NDE2NDQ4MjoxNWJlY2YyM2E5ZTRjOWIyMzA3NDU3MzhkMmQ0MmY2YWI4ZjBmMDMx,Joseph Kocherhans,Joseph Kocherhans,"Forms in model formsets and inline formsets can now be deleted even if they don't validate. Related to #9587.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@10283 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/15becf23a9e4c9b230745738d2d42f6ab8f0f031,2009-03-31,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
158,MDY6Q29tbWl0NDE2NDQ4MjozNTJlZmQxODkzMjhjY2E4ZmY1YWIyYWYyYjY1NTIyZWM0NGZhODg5,Adrian Holovaty,Adrian Holovaty,"Edited docs/topics/forms/index.txt changes from [9569] and fixed a typo in the visible_fields() docstring

git-svn-id: http://code.djangoproject.com/svn/django/trunk@9592 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/352efd189328cca8ff5ab2af2b65522ec44fa889,2008-12-08,Edited docs/topics/forms/index.txt changes from [9569] and fixed a typo in the visible_fields() docstring
158,MDY6Q29tbWl0NDE2NDQ4MjozNTJlZmQxODkzMjhjY2E4ZmY1YWIyYWYyYjY1NTIyZWM0NGZhODg5,Adrian Holovaty,Adrian Holovaty,"Edited docs/topics/forms/index.txt changes from [9569] and fixed a typo in the visible_fields() docstring

git-svn-id: http://code.djangoproject.com/svn/django/trunk@9592 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/352efd189328cca8ff5ab2af2b65522ec44fa889,2008-12-08,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
159,MDY6Q29tbWl0NDE2NDQ4MjpiZmFiOWQ2MmVlODE1YmFhYzM0YjE4NzI2NzZhZDI2YWY5MWM3ZDk0,Malcolm Tredinnick,Malcolm Tredinnick,"Added a way to iterate over hidden/visible fields in a form. Useful for manual
form layout.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@9569 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/bfab9d62ee815baac34b1872676ad26af91c7d94,2008-12-05,Added a way to iterate over hidden/visible fields in a form. Useful for manual
159,MDY6Q29tbWl0NDE2NDQ4MjpiZmFiOWQ2MmVlODE1YmFhYzM0YjE4NzI2NzZhZDI2YWY5MWM3ZDk0,Malcolm Tredinnick,Malcolm Tredinnick,"Added a way to iterate over hidden/visible fields in a form. Useful for manual
form layout.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@9569 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/bfab9d62ee815baac34b1872676ad26af91c7d94,2008-12-05,form layout
159,MDY6Q29tbWl0NDE2NDQ4MjpiZmFiOWQ2MmVlODE1YmFhYzM0YjE4NzI2NzZhZDI2YWY5MWM3ZDk0,Malcolm Tredinnick,Malcolm Tredinnick,"Added a way to iterate over hidden/visible fields in a form. Useful for manual
form layout.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@9569 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/bfab9d62ee815baac34b1872676ad26af91c7d94,2008-12-05,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
160,MDY6Q29tbWl0NDE2NDQ4MjpiY2Q2M2NiZmIwNTkwYTJlMmJlZDNlNGJlYWIzZjQ2NzI3OWFkM2Ri,Karen Tracey,Karen Tracey,"Fixed #6160, #9111 -- Consistently apply conditional_escape to form errors and labels when outputing them as HTML.  


git-svn-id: http://code.djangoproject.com/svn/django/trunk@9365 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/bcd63cbfb0590a2e2bed3e4beab3f467279ad3db,2008-11-06,"Fixed #6160, #9111 -- Consistently apply conditional_escape to form errors and labels when outputing them as HTML.  "
160,MDY6Q29tbWl0NDE2NDQ4MjpiY2Q2M2NiZmIwNTkwYTJlMmJlZDNlNGJlYWIzZjQ2NzI3OWFkM2Ri,Karen Tracey,Karen Tracey,"Fixed #6160, #9111 -- Consistently apply conditional_escape to form errors and labels when outputing them as HTML.  


git-svn-id: http://code.djangoproject.com/svn/django/trunk@9365 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/bcd63cbfb0590a2e2bed3e4beab3f467279ad3db,2008-11-06,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
161,MDY6Q29tbWl0NDE2NDQ4Mjo5OTMxYzllMTMyMWUzMjkwYjA2NWJjMGY1ZWM4MzUzYjFiY2I3MWYz,Malcolm Tredinnick,Malcolm Tredinnick,"Fixed #9125 -- When displaying errors for a form with only hidden fields, make sure the resulting XHTML is correct.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@9067 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/9931c9e1321e3290b065bc0f5ec8353b1bcb71f3,2008-09-18,"Fixed #9125 -- When displaying errors for a form with only hidden fields, make sure the resulting XHTML is correct."
161,MDY6Q29tbWl0NDE2NDQ4Mjo5OTMxYzllMTMyMWUzMjkwYjA2NWJjMGY1ZWM4MzUzYjFiY2I3MWYz,Malcolm Tredinnick,Malcolm Tredinnick,"Fixed #9125 -- When displaying errors for a form with only hidden fields, make sure the resulting XHTML is correct.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@9067 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/9931c9e1321e3290b065bc0f5ec8353b1bcb71f3,2008-09-18,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
162,MDY6Q29tbWl0NDE2NDQ4MjoyNDg3ZTNhZTM3ODY0ZWI0MWM1MzJjNDZlZjdlMzE4OWVjOTEwY2Ey,Brian Rosner,Brian Rosner,"Removed a conditional that slipped by that makes inline model formsets fail validation when re-submitted.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@8817 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/2487e3ae37864eb41c532c46ef7e3189ec910ca2,2008-09-01,Removed a conditional that slipped by that makes inline model formsets fail validation when re-submitted.
162,MDY6Q29tbWl0NDE2NDQ4MjoyNDg3ZTNhZTM3ODY0ZWI0MWM1MzJjNDZlZjdlMzE4OWVjOTEwY2Ey,Brian Rosner,Brian Rosner,"Removed a conditional that slipped by that makes inline model formsets fail validation when re-submitted.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@8817 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/2487e3ae37864eb41c532c46ef7e3189ec910ca2,2008-09-01,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
163,MDY6Q29tbWl0NDE2NDQ4Mjo3YzdhZDA0MWIzNThhOTgxOWIzYmQ5ZjkzZDQ4MzRkZjRhNWI1ZDU3,Brian Rosner,Brian Rosner,"Fixed #7975 -- Callable defaults in inline model formsets now work correctly. Based on patch from msaelices. Thanks for your hard work msaelices.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@8816 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/7c7ad041b358a9819b3bd9f93d4834df4a5b5d57,2008-09-01,Fixed #7975 -- Callable defaults in inline model formsets now work correctly. Based on patch from msaelices. Thanks for your hard work msaelices.
163,MDY6Q29tbWl0NDE2NDQ4Mjo3YzdhZDA0MWIzNThhOTgxOWIzYmQ5ZjkzZDQ4MzRkZjRhNWI1ZDU3,Brian Rosner,Brian Rosner,"Fixed #7975 -- Callable defaults in inline model formsets now work correctly. Based on patch from msaelices. Thanks for your hard work msaelices.

git-svn-id: http://code.djangoproject.com/svn/django/trunk@8816 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/7c7ad041b358a9819b3bd9f93d4834df4a5b5d57,2008-09-01,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
164,MDY6Q29tbWl0NDE2NDQ4MjoyNGJhY2IxOWRlYTI5ODk0M2Y1NDE1NWY5MTFkZjM4MGM3M2Y5ZWEy,Malcolm Tredinnick,Malcolm Tredinnick,"Fixed #5216 -- Fixed a case of a string not being a unicode string.
Thanks to Vadim Fint for the test case.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@8761 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/24bacb19dea298943f54155f911df380c73f9ea2,2008-08-31,Fixed #5216 -- Fixed a case of a string not being a unicode string.
164,MDY6Q29tbWl0NDE2NDQ4MjoyNGJhY2IxOWRlYTI5ODk0M2Y1NDE1NWY5MTFkZjM4MGM3M2Y5ZWEy,Malcolm Tredinnick,Malcolm Tredinnick,"Fixed #5216 -- Fixed a case of a string not being a unicode string.
Thanks to Vadim Fint for the test case.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@8761 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/24bacb19dea298943f54155f911df380c73f9ea2,2008-08-31,Thanks to Vadim Fint for the test case
164,MDY6Q29tbWl0NDE2NDQ4MjoyNGJhY2IxOWRlYTI5ODk0M2Y1NDE1NWY5MTFkZjM4MGM3M2Y5ZWEy,Malcolm Tredinnick,Malcolm Tredinnick,"Fixed #5216 -- Fixed a case of a string not being a unicode string.
Thanks to Vadim Fint for the test case.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@8761 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/24bacb19dea298943f54155f911df380c73f9ea2,2008-08-31,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
165,MDY6Q29tbWl0NDE2NDQ4Mjo0Njc4NmI0MTkzZTA0ZDM5ODUzMmJiZmMzZGNmNjNjMDNjMTc5M2Ni,Jacob Kaplan-Moss,Jacob Kaplan-Moss,"Fixed #7741: django.newforms is now django.forms. This is obviously a backwards-incompatible change. There's a warning upon import of django.newforms itself, but deeper imports will raise errors.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@7971 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/46786b4193e04d398532bbfc3dcf63c03c1793cb,2008-07-19,"Fixed #7741: django.newforms is now django.forms. This is obviously a backwards-incompatible change. There's a warning upon import of django.newforms itself, but deeper imports will raise errors."
165,MDY6Q29tbWl0NDE2NDQ4Mjo0Njc4NmI0MTkzZTA0ZDM5ODUzMmJiZmMzZGNmNjNjMDNjMTc5M2Ni,Jacob Kaplan-Moss,Jacob Kaplan-Moss,"Fixed #7741: django.newforms is now django.forms. This is obviously a backwards-incompatible change. There's a warning upon import of django.newforms itself, but deeper imports will raise errors.


git-svn-id: http://code.djangoproject.com/svn/django/trunk@7971 bcc190cf-cafb-0310-a4f2-bffc1f526a37",https://api.github.com/repos/django/django/git/commits/46786b4193e04d398532bbfc3dcf63c03c1793cb,2008-07-19,git-svn-id: bcc190cf-cafb-0310-a4f2-bffc1f526a37
